id,url,image_url,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
309901820,https://www.inaturalist.org/observations/309901820,https://static.inaturalist.org/photos/559276742/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
309901824,https://www.inaturalist.org/observations/309901824,https://static.inaturalist.org/photos/559276754/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
309971231,https://www.inaturalist.org/observations/309971231,https://inaturalist-open-data.s3.amazonaws.com/photos/559384302/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
310021343,https://www.inaturalist.org/observations/310021343,https://inaturalist-open-data.s3.amazonaws.com/photos/559480053/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
310021387,https://www.inaturalist.org/observations/310021387,https://inaturalist-open-data.s3.amazonaws.com/photos/559480115/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
310021455,https://www.inaturalist.org/observations/310021455,https://inaturalist-open-data.s3.amazonaws.com/photos/559480234/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
310021586,https://www.inaturalist.org/observations/310021586,https://inaturalist-open-data.s3.amazonaws.com/photos/559480508/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
310200485,https://www.inaturalist.org/observations/310200485,https://static.inaturalist.org/photos/559829347/medium.jpg,Macaco rhesus,Macaca mulatta,Rhesus Macaque,Mammalia,43460
310257031,https://www.inaturalist.org/observations/310257031,https://static.inaturalist.org/photos/559933217/medium.jpg,Apes and Old World Monkeys,Catarrhini,Apes and Old World Monkeys,Mammalia,936369
310258409,https://www.inaturalist.org/observations/310258409,https://static.inaturalist.org/photos/559935909/medium.jpg,Northern White-cheeked Gibbon,Nomascus leucogenys,Northern White-cheeked Gibbon,Mammalia,74781
310365097,https://www.inaturalist.org/observations/310365097,https://static.inaturalist.org/photos/560145476/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
310447008,https://www.inaturalist.org/observations/310447008,https://inaturalist-open-data.s3.amazonaws.com/photos/560302408/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
310514555,https://www.inaturalist.org/observations/310514555,https://static.inaturalist.org/photos/560405888/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
310514573,https://www.inaturalist.org/observations/310514573,https://static.inaturalist.org/photos/560405987/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
310514581,https://www.inaturalist.org/observations/310514581,https://static.inaturalist.org/photos/560406013/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
310709776,https://www.inaturalist.org/observations/310709776,https://static.inaturalist.org/photos/560804676/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
310833614,https://www.inaturalist.org/observations/310833614,https://inaturalist-open-data.s3.amazonaws.com/photos/561038987/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
310951105,https://www.inaturalist.org/observations/310951105,https://inaturalist-open-data.s3.amazonaws.com/photos/561266321/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
310951143,https://www.inaturalist.org/observations/310951143,https://inaturalist-open-data.s3.amazonaws.com/photos/561266239/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
310951167,https://www.inaturalist.org/observations/310951167,https://inaturalist-open-data.s3.amazonaws.com/photos/561266281/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
310971178,https://www.inaturalist.org/observations/310971178,https://inaturalist-open-data.s3.amazonaws.com/photos/561303045/medium.jpg,獼猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
310971181,https://www.inaturalist.org/observations/310971181,https://inaturalist-open-data.s3.amazonaws.com/photos/561303039/medium.jpg,獼猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
310971182,https://www.inaturalist.org/observations/310971182,https://inaturalist-open-data.s3.amazonaws.com/photos/561303043/medium.jpg,獼猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
311177685,https://www.inaturalist.org/observations/311177685,https://inaturalist-open-data.s3.amazonaws.com/photos/561710812/medium.jpg,White-headed Lutung,Trachypithecus leucocephalus,White-headed Lutung,Mammalia,879165
311211737,https://www.inaturalist.org/observations/311211737,https://static.inaturalist.org/photos/561777596/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
311415420,https://www.inaturalist.org/observations/311415420,https://inaturalist-open-data.s3.amazonaws.com/photos/562165596/medium.jpg,川金絲猴,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
311415421,https://www.inaturalist.org/observations/311415421,https://inaturalist-open-data.s3.amazonaws.com/photos/562165600/medium.jpg,川金絲猴,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
311415422,https://www.inaturalist.org/observations/311415422,https://inaturalist-open-data.s3.amazonaws.com/photos/562165603/medium.jpg,川金絲猴,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
311430193,https://www.inaturalist.org/observations/311430193,https://inaturalist-open-data.s3.amazonaws.com/photos/562194934/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
311430194,https://www.inaturalist.org/observations/311430194,https://inaturalist-open-data.s3.amazonaws.com/photos/562194928/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
311436503,https://www.inaturalist.org/observations/311436503,https://inaturalist-open-data.s3.amazonaws.com/photos/562205102/medium.jpg,Tibetan Macaque · 藏酋猴 · Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
311436506,https://www.inaturalist.org/observations/311436506,https://inaturalist-open-data.s3.amazonaws.com/photos/562205121/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
311619658,https://www.inaturalist.org/observations/311619658,https://inaturalist-open-data.s3.amazonaws.com/photos/562553464/medium.jpg,乌叶猴属,Trachypithecus,Lutungs,Mammalia,43489
311864317,https://www.inaturalist.org/observations/311864317,https://static.inaturalist.org/photos/563014506/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
311871819,https://www.inaturalist.org/observations/311871819,https://inaturalist-open-data.s3.amazonaws.com/photos/563028146/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
311871820,https://www.inaturalist.org/observations/311871820,https://inaturalist-open-data.s3.amazonaws.com/photos/563028133/medium.jpg,滇金丝猴,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
311873592,https://www.inaturalist.org/observations/311873592,https://static.inaturalist.org/photos/563031689/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
311874128,https://www.inaturalist.org/observations/311874128,https://static.inaturalist.org/photos/563032937/medium.jpg,Golden Snub-nosed Monkey,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
311877492,https://www.inaturalist.org/observations/311877492,https://static.inaturalist.org/photos/563039138/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
312423849,https://www.inaturalist.org/observations/312423849,https://inaturalist-open-data.s3.amazonaws.com/photos/564074392/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
312448549,https://www.inaturalist.org/observations/312448549,https://static.inaturalist.org/photos/564126658/medium.jpg,François' Lutung,Trachypithecus francoisi,François' Lutung,Mammalia,43496
312448928,https://www.inaturalist.org/observations/312448928,https://static.inaturalist.org/photos/564127191/medium.jpg,White-headed Lutung,Trachypithecus leucocephalus,White-headed Lutung,Mammalia,879165
312829918,https://www.inaturalist.org/observations/312829918,https://inaturalist-open-data.s3.amazonaws.com/photos/564862197/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
312858598,https://www.inaturalist.org/observations/312858598,https://inaturalist-open-data.s3.amazonaws.com/photos/564919009/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
312871437,https://www.inaturalist.org/observations/312871437,https://inaturalist-open-data.s3.amazonaws.com/photos/564943737/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
313133721,https://www.inaturalist.org/observations/313133721,https://static.inaturalist.org/photos/565436462/medium.jpg,北白颊长臂猿,Nomascus leucogenys,Northern White-cheeked Gibbon,Mammalia,74781
313133809,https://www.inaturalist.org/observations/313133809,https://static.inaturalist.org/photos/565437531/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
313252280,https://www.inaturalist.org/observations/313252280,https://inaturalist-open-data.s3.amazonaws.com/photos/565669769/medium.jpg,獼猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
313473853,https://www.inaturalist.org/observations/313473853,https://inaturalist-open-data.s3.amazonaws.com/photos/566097633/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
313481110,https://www.inaturalist.org/observations/313481110,https://static.inaturalist.org/photos/566110808/medium.jpg,Hainan Gibbon,Nomascus hainanus,Hainan Gibbon,Mammalia,74780
313718321,https://www.inaturalist.org/observations/313718321,https://inaturalist-open-data.s3.amazonaws.com/photos/566557586/medium.jpg,Golden Snub-nosed Monkey,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
314028567,https://www.inaturalist.org/observations/314028567,https://inaturalist-open-data.s3.amazonaws.com/photos/567153502/medium.jpg,川金丝猴,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
314298850,https://www.inaturalist.org/observations/314298850,https://static.inaturalist.org/photos/567673565/medium.jpg,熊猴,Macaca assamensis,Assam Macaque,Mammalia,43454
314313546,https://www.inaturalist.org/observations/314313546,https://inaturalist-open-data.s3.amazonaws.com/photos/567703412/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
314334446,https://www.inaturalist.org/observations/314334446,https://static.inaturalist.org/photos/567741761/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
314334456,https://www.inaturalist.org/observations/314334456,https://static.inaturalist.org/photos/567742016/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
314334457,https://www.inaturalist.org/observations/314334457,https://static.inaturalist.org/photos/567742023/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
314336358,https://www.inaturalist.org/observations/314336358,https://static.inaturalist.org/photos/567746599/medium.jpg,Golden Snub-nosed Monkey,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
314336359,https://www.inaturalist.org/observations/314336359,https://static.inaturalist.org/photos/567746628/medium.jpg,Golden Snub-nosed Monkey,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
314336361,https://www.inaturalist.org/observations/314336361,https://static.inaturalist.org/photos/567746629/medium.jpg,Golden Snub-nosed Monkey,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
314336362,https://www.inaturalist.org/observations/314336362,https://static.inaturalist.org/photos/567746679/medium.jpg,Golden Snub-nosed Monkey,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
314336363,https://www.inaturalist.org/observations/314336363,https://static.inaturalist.org/photos/567746674/medium.jpg,Golden Snub-nosed Monkey,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
314521219,https://www.inaturalist.org/observations/314521219,https://inaturalist-open-data.s3.amazonaws.com/photos/568077907/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
314521227,https://www.inaturalist.org/observations/314521227,https://inaturalist-open-data.s3.amazonaws.com/photos/568077920/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
314548427,https://www.inaturalist.org/observations/314548427,https://inaturalist-open-data.s3.amazonaws.com/photos/568130398/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
314554508,https://www.inaturalist.org/observations/314554508,https://inaturalist-open-data.s3.amazonaws.com/photos/568139537/medium.jpg,川金丝猴,Rhinopithecus roxellana,Golden Snub-nosed Monkey,Mammalia,75028
314555091,https://www.inaturalist.org/observations/314555091,https://static.inaturalist.org/photos/568142901/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
314572318,https://www.inaturalist.org/observations/314572318,https://inaturalist-open-data.s3.amazonaws.com/photos/568174448/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
314572456,https://www.inaturalist.org/observations/314572456,https://inaturalist-open-data.s3.amazonaws.com/photos/568174639/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
314572553,https://www.inaturalist.org/observations/314572553,https://inaturalist-open-data.s3.amazonaws.com/photos/568174734/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
314572604,https://www.inaturalist.org/observations/314572604,https://inaturalist-open-data.s3.amazonaws.com/photos/568174819/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
314572629,https://www.inaturalist.org/observations/314572629,https://inaturalist-open-data.s3.amazonaws.com/photos/568174873/medium.jpg,,Macaca,Macaques,Mammalia,43444
314572660,https://www.inaturalist.org/observations/314572660,https://inaturalist-open-data.s3.amazonaws.com/photos/568174946/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
314572702,https://www.inaturalist.org/observations/314572702,https://inaturalist-open-data.s3.amazonaws.com/photos/568175054/medium.jpg,,Macaca,Macaques,Mammalia,43444
314572749,https://www.inaturalist.org/observations/314572749,https://inaturalist-open-data.s3.amazonaws.com/photos/568175154/medium.jpg,,Macaca,Macaques,Mammalia,43444
314587439,https://www.inaturalist.org/observations/314587439,https://inaturalist-open-data.s3.amazonaws.com/photos/568200315/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
314587464,https://www.inaturalist.org/observations/314587464,https://inaturalist-open-data.s3.amazonaws.com/photos/568200638/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
314964612,https://www.inaturalist.org/observations/314964612,https://inaturalist-open-data.s3.amazonaws.com/photos/568932035/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
315001499,https://www.inaturalist.org/observations/315001499,https://inaturalist-open-data.s3.amazonaws.com/photos/568999803/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
315566206,https://www.inaturalist.org/observations/315566206,https://inaturalist-open-data.s3.amazonaws.com/photos/569944595/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
315566211,https://www.inaturalist.org/observations/315566211,https://inaturalist-open-data.s3.amazonaws.com/photos/569944641/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
315566224,https://www.inaturalist.org/observations/315566224,https://inaturalist-open-data.s3.amazonaws.com/photos/569944974/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
315748817,https://www.inaturalist.org/observations/315748817,https://static.inaturalist.org/photos/570425520/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
316036169,https://www.inaturalist.org/observations/316036169,https://inaturalist-open-data.s3.amazonaws.com/photos/570890447/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316054218,https://www.inaturalist.org/observations/316054218,https://inaturalist-open-data.s3.amazonaws.com/photos/570999242/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316224288,https://www.inaturalist.org/observations/316224288,https://static.inaturalist.org/photos/571324913/medium.jpg,熊猴,Macaca assamensis,Assam Macaque,Mammalia,43454
316338620,https://www.inaturalist.org/observations/316338620,https://inaturalist-open-data.s3.amazonaws.com/photos/571320741/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316338979,https://www.inaturalist.org/observations/316338979,https://inaturalist-open-data.s3.amazonaws.com/photos/571322783/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316358753,https://www.inaturalist.org/observations/316358753,https://inaturalist-open-data.s3.amazonaws.com/photos/571545218/medium.jpg,Macaca mulatta,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316665946,https://www.inaturalist.org/observations/316665946,https://inaturalist-open-data.s3.amazonaws.com/photos/572127247/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316667158,https://www.inaturalist.org/observations/316667158,https://inaturalist-open-data.s3.amazonaws.com/photos/572159443/medium.jpg,Hoolock,Hoolock,Hoolock Gibbons,Mammalia,71854
316667180,https://www.inaturalist.org/observations/316667180,https://inaturalist-open-data.s3.amazonaws.com/photos/572160274/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316667203,https://www.inaturalist.org/observations/316667203,https://inaturalist-open-data.s3.amazonaws.com/photos/572160668/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316667205,https://www.inaturalist.org/observations/316667205,https://inaturalist-open-data.s3.amazonaws.com/photos/572160635/medium.jpg,白颊长臂猿,Nomascus leucogenys,Northern White-cheeked Gibbon,Mammalia,74781
316773601,https://www.inaturalist.org/observations/316773601,https://inaturalist-open-data.s3.amazonaws.com/photos/572280702/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316799254,https://www.inaturalist.org/observations/316799254,https://inaturalist-open-data.s3.amazonaws.com/photos/572358043/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316799262,https://www.inaturalist.org/observations/316799262,https://inaturalist-open-data.s3.amazonaws.com/photos/572358380/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316799374,https://www.inaturalist.org/observations/316799374,https://inaturalist-open-data.s3.amazonaws.com/photos/572359625/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316799389,https://www.inaturalist.org/observations/316799389,https://inaturalist-open-data.s3.amazonaws.com/photos/572359785/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316799463,https://www.inaturalist.org/observations/316799463,https://inaturalist-open-data.s3.amazonaws.com/photos/572360538/medium.jpg,Macaca mulatta,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316799518,https://www.inaturalist.org/observations/316799518,https://inaturalist-open-data.s3.amazonaws.com/photos/572360707/medium.jpg,Macaca mulatta,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316916393,https://www.inaturalist.org/observations/316916393,https://inaturalist-open-data.s3.amazonaws.com/photos/572627635/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
316919837,https://www.inaturalist.org/observations/316919837,https://inaturalist-open-data.s3.amazonaws.com/photos/572633548/medium.jpg,北白颊长臂猿,Nomascus leucogenys,Northern White-cheeked Gibbon,Mammalia,74781
317165250,https://www.inaturalist.org/observations/317165250,https://inaturalist-open-data.s3.amazonaws.com/photos/573090630/medium.jpg,獼猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
317180541,https://www.inaturalist.org/observations/317180541,https://inaturalist-open-data.s3.amazonaws.com/photos/573121579/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
317810570,https://www.inaturalist.org/observations/317810570,https://static.inaturalist.org/photos/574315371/medium.jpg,Macaco tibetano,Macaca thibetana,Tibetan Macaque,Mammalia,43451
318025301,https://www.inaturalist.org/observations/318025301,https://static.inaturalist.org/photos/574728347/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
318199130,https://www.inaturalist.org/observations/318199130,https://inaturalist-open-data.s3.amazonaws.com/photos/575063715/medium.jpg,"",Macaca,Macaques,Mammalia,43444
318288728,https://www.inaturalist.org/observations/318288728,https://inaturalist-open-data.s3.amazonaws.com/photos/575229631/medium.jpg,,Macaca,Macaques,Mammalia,43444
318400821,https://www.inaturalist.org/observations/318400821,https://inaturalist-open-data.s3.amazonaws.com/photos/575448923/medium.jpg,藏南猕猴,Macaca munzala,Arunachal Macaque,Mammalia,54866
318593690,https://www.inaturalist.org/observations/318593690,https://inaturalist-open-data.s3.amazonaws.com/photos/575823576/medium.jpg,チベットモンキー,Macaca thibetana,Tibetan Macaque,Mammalia,43451
318925527,https://www.inaturalist.org/observations/318925527,https://inaturalist-open-data.s3.amazonaws.com/photos/576452058/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
319714631,https://www.inaturalist.org/observations/319714631,https://inaturalist-open-data.s3.amazonaws.com/photos/577966878/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
319768896,https://www.inaturalist.org/observations/319768896,https://inaturalist-open-data.s3.amazonaws.com/photos/578070455/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
320158416,https://www.inaturalist.org/observations/320158416,https://inaturalist-open-data.s3.amazonaws.com/photos/578812536/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
320326679,https://www.inaturalist.org/observations/320326679,https://static.inaturalist.org/photos/579145372/medium.jpg,Trachypithecus leucocephalus,Trachypithecus leucocephalus,White-headed Lutung,Mammalia,879165
320351911,https://www.inaturalist.org/observations/320351911,https://inaturalist-open-data.s3.amazonaws.com/photos/579194361/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
320755384,https://www.inaturalist.org/observations/320755384,https://inaturalist-open-data.s3.amazonaws.com/photos/579986764/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
321003992,https://www.inaturalist.org/observations/321003992,https://inaturalist-open-data.s3.amazonaws.com/photos/580478085/medium.jpg,喜山长尾叶猴,Semnopithecus schistaceus,Nepal Sacred Langur,Mammalia,1070741
321211075,https://www.inaturalist.org/observations/321211075,https://inaturalist-open-data.s3.amazonaws.com/photos/580882045/medium.jpg,Macaque rhésus,Macaca mulatta,Rhesus Macaque,Mammalia,43460
321406123,https://www.inaturalist.org/observations/321406123,https://inaturalist-open-data.s3.amazonaws.com/photos/581266848/medium.jpg,滇金丝猴,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622653,https://www.inaturalist.org/observations/321622653,https://inaturalist-open-data.s3.amazonaws.com/photos/581677679/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622654,https://www.inaturalist.org/observations/321622654,https://inaturalist-open-data.s3.amazonaws.com/photos/581677673/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622657,https://www.inaturalist.org/observations/321622657,https://inaturalist-open-data.s3.amazonaws.com/photos/581677689/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622663,https://www.inaturalist.org/observations/321622663,https://inaturalist-open-data.s3.amazonaws.com/photos/581677702/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622664,https://www.inaturalist.org/observations/321622664,https://inaturalist-open-data.s3.amazonaws.com/photos/581677712/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622669,https://www.inaturalist.org/observations/321622669,https://inaturalist-open-data.s3.amazonaws.com/photos/581677741/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622671,https://www.inaturalist.org/observations/321622671,https://inaturalist-open-data.s3.amazonaws.com/photos/581677762/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622678,https://www.inaturalist.org/observations/321622678,https://inaturalist-open-data.s3.amazonaws.com/photos/581677827/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622679,https://www.inaturalist.org/observations/321622679,https://inaturalist-open-data.s3.amazonaws.com/photos/581677770/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622682,https://www.inaturalist.org/observations/321622682,https://inaturalist-open-data.s3.amazonaws.com/photos/581677817/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622689,https://www.inaturalist.org/observations/321622689,https://inaturalist-open-data.s3.amazonaws.com/photos/581677820/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321622691,https://www.inaturalist.org/observations/321622691,https://inaturalist-open-data.s3.amazonaws.com/photos/581677858/medium.jpg,Black Snub-nosed Monkey,Rhinopithecus bieti,Black Snub-nosed Monkey,Mammalia,75026
321754690,https://www.inaturalist.org/observations/321754690,https://inaturalist-open-data.s3.amazonaws.com/photos/581935137/medium.jpg,Tibetan Macaque,Macaca thibetana,Tibetan Macaque,Mammalia,43451
321787332,https://www.inaturalist.org/observations/321787332,https://inaturalist-open-data.s3.amazonaws.com/photos/581995920/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
321817934,https://www.inaturalist.org/observations/321817934,https://inaturalist-open-data.s3.amazonaws.com/photos/582060674/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
321882723,https://www.inaturalist.org/observations/321882723,https://inaturalist-open-data.s3.amazonaws.com/photos/582187869/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
321883759,https://www.inaturalist.org/observations/321883759,https://inaturalist-open-data.s3.amazonaws.com/photos/582189436/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
321976486,https://www.inaturalist.org/observations/321976486,https://inaturalist-open-data.s3.amazonaws.com/photos/582375930/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
322600836,https://www.inaturalist.org/observations/322600836,https://inaturalist-open-data.s3.amazonaws.com/photos/583619670/medium.jpg,熊猴,Macaca assamensis,Assam Macaque,Mammalia,43454
322606252,https://www.inaturalist.org/observations/322606252,https://inaturalist-open-data.s3.amazonaws.com/photos/583634659/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
322773389,https://www.inaturalist.org/observations/322773389,https://inaturalist-open-data.s3.amazonaws.com/photos/583962915/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
323186758,https://www.inaturalist.org/observations/323186758,https://inaturalist-open-data.s3.amazonaws.com/photos/584776825/medium.jpg,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460
323649284,https://www.inaturalist.org/observations/323649284,https://inaturalist-open-data.s3.amazonaws.com/photos/585657899/medium.jpg,藏酋猴,Macaca thibetana,Tibetan Macaque,Mammalia,43451
324154982,https://www.inaturalist.org/observations/324154982,https://inaturalist-open-data.s3.amazonaws.com/photos/586658989/medium.jpg,普通猕猴,Macaca mulatta,Rhesus Macaque,Mammalia,43460
324172768,https://www.inaturalist.org/observations/324172768,https://inaturalist-open-data.s3.amazonaws.com/photos/586691441/medium.jpg,Trachypithecus leucocephalus,Trachypithecus leucocephalus,White-headed Lutung,Mammalia,879165
